港澳台频道,#genre#
滨海广播,http://221.198.177.123:8888/udp/225.1.1.178:5002
音乐广播,http://221.198.177.123:8888/udp/225.1.1.179:5002
农村广播,http://221.198.177.123:8888/udp/225.1.1.180:5002

甘肃综合,#genre#
天祝综合,https://play.kankanlive.com/live/1656487214793905.m3u8
永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
敦煌频道,https://play.kankanlive.com/live/1698234808271963.m3u8
白银文教,https://play.kankanlive.com/live/1720408280309109.m3u8
嘉峪关综合,https://play.kankanlive.com/live/1690854462058921.m3u8
定西综合,https://play.kankanlive.com/live/1707969054968992.m3u8
定西文旅,https://play.kankanlive.com/live/1707482307440963.m3u8
陇南公共,https://play.kankanlive.com/live/1709171893138901.m3u8
陇南综合,https://play.kankanlive.com/live/1709171819929902.m3u8
平凉综合,https://play.kankanlive.com/live/1694661314645984.m3u8
庆阳综合,https://play.kankanlive.com/live/1700643403411931.m3u8
庆阳文旅,https://play.kankanlive.com/live/1700643349159930.m3u8
张掖综合,http://play.kankanlive.com/live/1720583434627241.m3u8
张掖农旅,http://play.kankanlive.com/live/1720583009200246.m3u8
静宁综合,https://play.kankanlive.com/live/1722996149311198.m3u8
甘州综合,https://play.kankanlive.com/live/1656898082155960.m3u8
秦安综合,https://play.kankanlive.com/live/1680577080200944.m3u8
清水综合,https://play.kankanlive.com/live/1724065906329286.m3u8
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8
靖远综合,https://play.kankanlive.com/live/1692005762394912.m3u8
陇西综合,https://play.kankanlive.com/live/1702426649052972.m3u8
渭源综合,https://play.kankanlive.com/live/1701943385631927.m3u8
庄浪综合,https://play.kankanlive.com/live/1687654127961989.m3u8
西峰综合,https://play.kankanlive.com/live/1683944827526991.m3u8
西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8
成县综合,https://play.kankanlive.com/live/1702454377323961.m3u8
会宁综合,https://play.kankanlive.com/live/1721783897283302.m3u8
武威综合,https://play.kankanlive.com/live/1693539781636986.m3u8
武威综合,http://lishiwan.xicp.net:8563/udp/239.255.36.104:8231
武威凉州,http://lishiwan.xicp.net:8563/udp/239.255.36.106:8231
天祝综合,https://play.kankanlive.com/live/1656487214793905.m3u8
永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
酒泉综合,https://play.kankanlive.com/live/1702033926169975.m3u8
酒泉文旅,https://play.kankanlive.com/live/1702036477193973.m3u8
敦煌频道,https://play.kankanlive.com/live/1698234808271963.m3u8
白银综合,https://play.kankanlive.com/live/1720408089419110.m3u8
白银文教,https://play.kankanlive.com/live/1720408280309109.m3u8
嘉峪关综合,https://play.kankanlive.com/live/1690854462058921.m3u8
定西综合,https://play.kankanlive.com/live/1707969054968992.m3u8
定西文旅,https://play.kankanlive.com/live/1707482307440963.m3u8
永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
陇南公共,https://play.kankanlive.com/live/1709171893138901.m3u8
陇南综合,https://play.kankanlive.com/live/1709171819929902.m3u8
平凉综合,https://play.kankanlive.com/live/1694661314645984.m3u8
庆阳综合,https://play.kankanlive.com/live/1700643403411931.m3u8
庆阳文旅,https://play.kankanlive.com/live/1700643349159930.m3u8
甘南综合,https://play.kankanlive.com/live/1711955176432990.m3u8
甘南夏河,https://play.kankanlive.com/live/1718872789499909.m3u8
甘南卓尼,https://play.kankanlive.com/live/1711955964973985.m3u8
甘南迭部,https://play.kankanlive.com/live/1711955827175988.m3u8
舟曲综合,https://play.kankanlive.com/live/1711956058188984.m3u8
张掖综合,http://play.kankanlive.com/live/1720583434627241.m3u8
张掖农旅,http://play.kankanlive.com/live/1720583009200246.m3u8
静宁综合,https://play.kankanlive.com/live/1722996149311198.m3u8
甘州综合,https://play.kankanlive.com/live/1656898082155960.m3u8
秦安综合,https://play.kankanlive.com/live/1680577080200944.m3u8
清水综合,https://play.kankanlive.com/live/1724065906329286.m3u8
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8
靖远综合,https://play.kankanlive.com/live/1692005762394912.m3u8
陇西综合,https://play.kankanlive.com/live/1702426649052972.m3u8
渭源综合,https://play.kankanlive.com/live/1701943385631927.m3u8
兰州兰石,http://play.kankanlive.com/live/1679470864707966.m3u8
庄浪综合,https://play.kankanlive.com/live/1687654127961989.m3u8
西峰综合,https://play.kankanlive.com/live/1683944827526991.m3u8
西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8
成县综合,https://play.kankanlive.com/live/1702454377323961.m3u8
岷县综合,https://play.kankanlive.com/live/1722561653629309.m3u8
会宁综合,https://play.kankanlive.com/live/1721783897283302.m3u8
甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225633/index.m3u8
甘肃经济,https://hls.gstv.com.cn/49048r/10iv1j.m3u8
甘肃移动,rtmp://livein.gstv.com.cn/49048r/y72q36
甘肃都市,https://hls.gstv.com.cn/49048r/l54391.m3u8
甘肃文化影视,https://hls.gstv.com.cn/49048r/w1l6d5.m3u8
甘肃公共应急,https://hls.gstv.com.cn/49048r/3t5xyc.m3u8
甘肃少儿,https://hls.gstv.com.cn/49048r/922k96.m3u8

江苏频道,#genre#
江宁频道频道,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
苏州新闻频道,http://tylive.kan0512.com/norecord/norecord_csztv1.m3u8
苏州社会经济频道,http://tylive.kan0512.com/norecord/norecord_csztv2.m3u8
苏州文化生活频道,http://tylive.kan0512.com/norecord/norecord_csztv3.m3u8
苏州生活资讯频道,http://tylive.kan0512.com/norecord/norecord_csztv5.m3u8
连云港公共频道,http://live.lyg1.com/ggpd/sd/live.m3u8
赣榆新闻频道,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8
沛县新闻频道,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
睢宁频道,http://suining-tv-hls.cm.jstv.com:80/suining-tv/suiningzh.m3u8
睢宁生活教育频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsh.m3u8
睢宁三农频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8
如东新闻频道,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
海安新闻频道,http://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8
泗洪新闻频道,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8
沭阳综合频道,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
泗阳综合频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8
泗阳资讯频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
淮安公共频道,http://live1.habctv.com/ggpdsl/sd/live.m3u8
涟水频道频道,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8
姜堰新闻频道,https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8
扬州新闻频道,http://cm-wshls.homecdn.com/live/8bb.m3u8
扬州城市频道,http://cm-wshls.homecdn.com/live/8bd.m3u8
扬州生活频道,http://cm-wshls.homecdn.com/live/8bf.m3u8
扬州邗江频道,http://cm-wshls.homecdn.com/live/8c3.m3u8
高邮新闻频道,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8
镇江新闻频道,http://cm-wshls.homecdn.com/live/2aa50.m3u8
镇江民生频道,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8

安徽频道,#genre#
安徽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
安徽影视频道,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
池州综合,http://wjsp.chiznews.com:8037/live/xwzh.m3u8
池州文教,http://wjsp.chiznews.com:8037/live/wjsh.m3u8
阜阳都市,http://41007.hlsplay.aodianyun.com/tv_radio_41007/tv_channel_2854.m3u8?auth_key=4835990545-0-0-80a02249988a1cd7a605401bb3a97442&extra_key=ohSJKJdeEa3QQlgmBxpudi6ezxha2e0nc6NZj3SHRORmaEFCgqd6yS2lGW3j-QQf56tTLDfQMDwAAnYcmDicXDRhX7-vqQx3Y2n2ERhE5FWfT3X--ob2iuEq3JtYdHC_ndaPCeOBQdXbH--HpXp2yu84RkSRTHg6mejJ52Qu7did-D4rWp9iydThnLbjeQ_1
阜阳教育,http://41007.hlsplay.aodianyun.com/tv_radio_41007/tv_channel_2852.m3u8?auth_key=4835990057-0-0-017419faa93529a4aa5fc283632732ca&extra_key=vQshsQkSOG1FT9Mb763SReA_ScJbWZE1GdTHuMtghVIye3UhXJWOF-WqFU3cuQ-uD1nO3QrpvlmEGnULzFj7L_nbUOgIFmahrvO-Mu8U3Rx4MRBSMj7QUjXKdwK-4_tfiHF9qHU4TLF_9Q9bpL7Sk2xp6AMy4uMlD3O5Hmrnu1w2QzhRwTPxeTmKO9iTZamR
固镇综合,http://www.guzhenm.com:7001/hls/hd-live.m3u8
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8
岳西综合,http://112.30.194.221:20080/live/b62955a9283f4c2ea8ccb96e8ac468bc/hls.m3u8
固镇综合,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
安徽经济生活频道,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
安徽综艺体育频道,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
芜湖新闻频道,https://live3.wuhunews.cn/news/playlist.m3u8?_upt=63df40ad1725344791
芜湖生活频道,https://live3.wuhunews.cn/channel3/playlist.m3u8?_upt=98a9b36f1725344821
岳西频道,http://112.30.194.221:20080/live/b62955a9283f4c2ea8ccb96e8ac468bc/hls.m3u8
滁州新闻频道,http://live.cztv.cc:85/live/xwpd.m3u8
滁州科教频道,http://live.cztv.cc:85/live/sjpd.m3u8
滁州公共频道,http://live.cztv.cc:85/live/ggpd.m3u8
亳州农村频道,http://zbbf2.ahbztv.com/live/418.m3u8
黄山新闻频道,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8

浙江频道,#genre#
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻频道,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿频道,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
中国蓝新闻台,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江国际频道,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
数码时代频道,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
金华兰溪综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
洞头综合频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
浙江钱江都市频道,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经视,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教育科技频道,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江影视娱乐频道,http://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
浙江民生休闲频道,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江少儿频道,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
萧山综合频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
余杭新闻频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
余杭未来频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
临平新闻频道,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
象山频道新闻频道,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
余姚新闻频道,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
余姚姚江文化频道,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
文成新闻频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
苍南新闻频道,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
永嘉新闻频道,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
绍兴文化影视频道,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴频道公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴新闻频道,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
新昌新闻频道,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新昌生活频道,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
上虞新闻频道,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
上虞文化影视频道,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
上虞新商都频道,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
嵊州新闻频道,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
东阳影视生活频道,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
武义新闻频道,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
兰溪新闻频道,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
龙游新闻频道,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
龙游生活娱乐频道,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
开化新闻频道,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
开化国家公园频道,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
衢江新闻频道,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
平湖新闻频道,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
青田频道,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
遂昌新闻频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
松阳新闻频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
庆元新闻频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
缙云新闻频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
龙泉新闻频道,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
云和新闻频道,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
普陀频道,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
嵊泗新闻频道,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8

山东频道,#genre#
山东新闻,http://113.128.132.107:8688/udp/239.21.1.54:5002
济南教育,http://113.128.132.107:8688/udp/239.21.1.133:5002
济南科教,http://113.128.132.107:8688/udp/239.21.1.150:5002
济南商务,http://113.128.132.107:8688/udp/239.21.1.149:5002
济南少儿,http://113.128.132.107:8688/udp/239.21.1.68:5002
济南新闻,http://113.128.132.107:8688/udp/239.21.1.62:5002
济南生活,http://113.128.132.107:8688/udp/239.21.1.62:5002
济南影视,http://113.128.132.107:8688/udp/239.21.1.65:5002
济南娱乐,http://113.128.132.107:8688/udp/239.21.1.66:5002
梁山新闻,http://113.128.132.107:8688/udp/239.21.2.12:5002
齐河新闻,http://113.128.132.107:8688/udp/239.21.1.230:5002
聊城新闻,http://113.128.132.107:8688/udp/239.21.1.253:5002
青岛1,http://113.128.132.107:8688/udp/239.21.1.69:5002
青岛2,http://113.128.132.107:8688/udp/239.21.1.70:5002
青岛3,http://113.128.132.107:8688/udp/239.21.1.71:5002
青岛4,http://113.128.132.107:8688/udp/239.21.1.72:5002
青岛5,http://113.128.132.107:8688/udp/239.21.1.73:5002
青岛6,http://113.128.132.107:8688/udp/239.21.1.74:5002
青州文化,http://113.128.132.107:8688/udp/239.21.1.231:5002
青州新闻,http://113.128.132.107:8688/udp/239.21.1.232:5002
曲阜新闻,http://113.128.132.107:8688/udp/239.21.1.225:5002
日照新闻,http://113.128.132.107:8688/udp/239.21.1.79:5002
潍坊新闻,http://113.128.132.107:8688/udp/239.21.1.180:5002
五连新闻,http://113.128.132.107:8688/udp/239.21.1.249:5002
武城新闻,http://113.128.132.107:8688/udp/239.21.1.239:5002
武城影视,http://113.128.132.107:8688/udp/239.21.1.240:5002
烟台新闻,http://113.128.132.107:8688/udp/239.21.1.116:5002
烟台影视,http://113.128.132.107:8688/udp/239.21.1.204:5002
阳信新闻,http://113.128.132.107:8688/udp/239.21.1.252:5002
淄博新闻,http://113.128.132.107:8688/udp/239.21.1.252:5002
皱城新闻,http://113.128.132.107:8688/udp/239.21.1.185:5002
青州新闻综合频道,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文化旅游频道,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
